Price,Levy,Manufacturer,Model,Prod. year,Category,Leather interior,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Doors,Wheel,Color,Airbags,Turbo
22894.000000000015,764.9999999999998,BMW,Other,2015,Jeep,1,Petrol,2.0,98162.00000000007,4.0,Tiptronic,4x4,4-5,Left wheel,Black,12,0
11917.000000000007,934.5232558139534,Other,Other,2006,Jeep,1,Petrol,2.0,150000.00000000006,4.0,Automatic,4x4,4-5,Right-hand drive,White,4,0
21953.000000000007,740.7553191489365,Other,Other,2013,Sedan,0,Petrol,2.4,156800.00000000006,4.0,Automatic,Front,4-5,Left wheel,Black,8,0
46533.999999999985,1079.0000000000005,HYUNDAI,Elantra,2018,Sedan,1,Petrol,2.0,22016.000000000007,4.0,Automatic,Front,4-5,Left wheel,Grey,4,0
46728.00000000003,1153.8917197452224,MERCEDES-BENZ,Other,2012,Jeep,1,Petrol,3.5,140600.00000000006,6.0,Tiptronic,4x4,4-5,Left wheel,White,12,0
9251.999999999996,919.0000000000003,MERCEDES-BENZ,E 350,2012,Sedan,1,Diesel,3.0,171220.99999999997,6.0,Automatic,Rear,4-5,Left wheel,Black,12,0
11098.999999999993,836.0000000000001,HYUNDAI,Other,2010,Coupe,1,Petrol,2.0,111849.00000000009,4.0,Automatic,Front,4-5,Left wheel,White,4,0
17876.0,697.0,HYUNDAI,Elantra,2015,Sedan,0,Petrol,1.8,115199.99999999997,4.0,Tiptronic,Front,4-5,Left wheel,Other,8,0
36826.99999999998,639.9999999999999,HYUNDAI,Santa FE,2013,Jeep,1,Diesel,2.0,171754.99999999997,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0
7997.0,836.0000000000001,Other,Other,2010,Sedan,1,Diesel,2.0,47221.0,4.0,Automatic,Front,4-5,Left wheel,Black,4,0
19924.000000000007,836.0000000000001,HYUNDAI,Tucson,2010,Jeep,1,Diesel,2.0,51226.999999999985,4.0,Automatic,Front,4-5,Left wheel,Grey,4,0
16305.000000000005,562.0000000000001,Other,Other,2015,Hatchback,1,Petrol,1.4,63999.99999999997,4.0,Automatic,Front,2-3,Left wheel,White,10,0
19578.999999999985,503.00000000000006,TOYOTA,Aqua,2012,Hatchback,1,Petrol,1.5,31770.00000000001,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0
1175.9999999999998,530.0,HYUNDAI,Other,2013,Sedan,1,Petrol,1.6,167914.99999999988,4.0,Automatic,Front,4-5,Left wheel,Other,12,0
13172.000000000005,994.0,TOYOTA,Prius,2008,Sedan,0,Hybrid,1.8,184000.00000000015,4.0,Variator,Front,4-5,Left wheel,Other,6,0
4861.000000000004,1018.0000000000002,BMW,Other,2011,Sedan,1,Petrol,3.0,151098.99999999997,6.0,Automatic,4x4,4-5,Left wheel,Other,12,0
4631.999999999997,418.99999999999994,NISSAN,Other,2013,Hatchback,1,Petrol,1.2,89541.99999999994,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0
5018.0,1624.0,MERCEDES-BENZ,E 350,2009,Sedan,1,Diesel,3.5,109139.00000000003,6.0,Automatic,Rear,4-5,Left wheel,Black,12,0
10348.99999999999,764.9999999999998,HYUNDAI,Sonata,2015,Sedan,1,Other,2.0,86280.00000000006,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0
24462.0,1010.75,Other,Other,2005,Jeep,1,Diesel,2.7,219999.99999999983,8.0,Tiptronic,4x4,4-5,Left wheel,Black,8,1
21639.0,751.0000000000001,Other,Other,2013,Sedan,1,Hybrid,2.4,89000.00000000004,4.0,Tiptronic,Front,4-5,Left wheel,White,12,0
10976.000000000002,1194.9999999999998,FORD,Other,2008,Other,1,Diesel,2.2,219999.99999999983,4.0,Manual,Front,4-5,Left wheel,Blue,6,1
15366.999999999996,521.0000000000002,CHEVROLET,Other,2011,Hatchback,1,Other,1.4,360000.0000000001,4.0,Tiptronic,Front,4-5,Left wheel,Other,10,0
10348.99999999999,1529.0,BMW,Other,2004,Sedan,0,Petrol,2.0,233600.00000000012,6.0,Tiptronic,Rear,4-5,Right-hand drive,Silver,6,0
25089.00000000002,1486.833333333333,BMW,Other,2007,Coupe,1,Petrol,4.8,150000.00000000006,8.0,Tiptronic,Rear,2-3,Left wheel,Grey,8,0
23521.000000000022,795.2855750487331,HYUNDAI,Sonata,2013,Sedan,0,Petrol,2.4,56000.000000000044,4.0,Tiptronic,Front,4-5,Left wheel,Grey,8,0
49864.0,769.4999999999997,MERCEDES-BENZ,Other,2013,Sedan,1,Petrol,2.0,80000.0,4.0,Automatic,Front,4-5,Left wheel,White,0,0
2586.999999999999,381.9999999999999,FORD,Other,2015,Sedan,1,Hybrid,2.0,88795.00000000006,4.0,Automatic,Front,4-5,Left wheel,Black,0,0
20385.00000000001,899.9999999999998,HYUNDAI,Sonata,2015,Sedan,0,Petrol,2.4,109999.99999999991,4.0,Tiptronic,Front,4-5,Left wheel,Other,10,0
10663.000000000007,1267.9999999999998,TOYOTA,Aqua,2012,Hatchback,0,Hybrid,1.5,64999.999999999956,4.0,Variator,Front,4-5,Right-hand drive,Grey,4,0
6585.999999999998,736.9689922480619,VOLKSWAGEN,Other,2002,Sedan,1,Other,1.8,215000.0,6.0,Tiptronic,Front,4-5,Left wheel,Silver,0,1
30640.000000000025,1318.2777777777776,MERCEDES-BENZ,Other,2007,Minivan,1,Diesel,3.0,249999.9999999998,6.0,Tiptronic,Rear,4-5,Left wheel,Black,4,1
21442.00000000001,706.9999999999999,HYUNDAI,Other,2011,Coupe,1,Petrol,2.0,133999.9999999999,4.0,Automatic,Front,4-5,Left wheel,Black,4,0
23521.000000000022,1318.2777777777776,MERCEDES-BENZ,Other,2006,Minivan,0,Diesel,2.2,225999.9999999998,4.0,Manual,Rear,4-5,Left wheel,Silver,6,1
18503.000000000004,643.1791730474732,TOYOTA,Prius,2010,Hatchback,1,Other,1.8,280000.0,4.0,Variator,Front,4-5,Left wheel,White,10,0
783.9999999999998,781.0000000000001,FORD,Other,2012,Jeep,1,Hybrid,2.5,95349.00000000007,4.0,Automatic,Front,4-5,Left wheel,Blue,0,0
5893.0,965.9999999999999,Other,Other,2009,Sedan,1,Petrol,2.0,74428.99999999999,4.0,Automatic,Front,4-5,Left wheel,White,4,0
15681.000000000011,584.0000000000002,HYUNDAI,Elantra,2014,Sedan,0,Petrol,1.8,104999.99999999997,4.0,Automatic,Front,4-5,Left wheel,Blue,6,0
1489.9999999999993,779.0000000000001,CHEVROLET,Other,2013,Sedan,1,Petrol,2.5,164502.00000000006,4.0,Automatic,Front,4-5,Left wheel,Blue,12,0
44889.99999999996,891.0000000000002,HYUNDAI,Santa FE,2016,Jeep,1,Diesel,2.0,120922.99999999999,4.0,Automatic,Front,4-5,Left wheel,White,4,0
12388.000000000002,629.0000000000001,HYUNDAI,Other,2015,Hatchback,0,Petrol,1.6,74204.00000000006,4.0,Automatic,Front,4-5,Left wheel,White,6,0
20385.00000000001,763.3300613496931,TOYOTA,Camry,2011,Sedan,0,Petrol,2.5,105632.00000000009,6.0,Tiptronic,Front,4-5,Left wheel,Grey,6,0
5174.999999999999,1055.0,MERCEDES-BENZ,Other,2013,Jeep,1,Petrol,3.5,192533.00000000015,6.0,Automatic,4x4,4-5,Left wheel,White,12,0
17876.0,461.3188405797101,TOYOTA,Other,2015,Hatchback,0,Hybrid,1.5,43000.00000000002,4.0,Automatic,Front,4-5,Left wheel,Grey,8,0
42691.99999999999,880.0000000000003,Other,Other,2018,Jeep,1,Diesel,1.6,45493.99999999996,4.0,Automatic,Front,4-5,Left wheel,White,4,0
26656.999999999978,748.9999999999999,HYUNDAI,Sonata,2014,Sedan,1,Petrol,2.4,89600.00000000001,4.0,Tiptronic,Front,4-5,Left wheel,Black,12,0
29793.0,891.0000000000002,HYUNDAI,Elantra,2016,Sedan,0,Petrol,2.0,32999.99999999999,4.0,Automatic,Front,4-5,Left wheel,Grey,12,0
47757.00000000001,917.0000000000002,Other,Other,2013,Jeep,1,Diesel,3.0,95403.00000000003,4.0,Automatic,Front,4-5,Left wheel,Black,4,0
24774.999999999978,781.0000000000001,TOYOTA,Camry,2012,Sedan,1,Hybrid,2.5,82000.0,4.0,Automatic,Front,4-5,Left wheel,Other,10,0
29793.0,776.9999999999998,NISSAN,Other,2014,Jeep,1,Petrol,2.5,68200.00000000004,4.0,Variator,4x4,4-5,Left wheel,White,6,0
18189.000000000015,934.5232558139534,Other,Other,2013,Jeep,0,Petrol,2.5,240000.00000000003,4.0,Tiptronic,4x4,4-5,Left wheel,Other,10,0
5174.999999999999,686.9999999999999,CHEVROLET,Cruze,2010,Sedan,1,Petrol,1.6,91500.00000000007,4.0,Automatic,Front,4-5,Left wheel,White,4,0
11604.000000000005,638.9999999999999,HYUNDAI,Sonata,2014,Sedan,1,Other,2.0,291437.00000000023,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0
120740.00000000006,2297.0,MERCEDES-BENZ,Other,2016,Jeep,1,Petrol,5.5,62186.99999999996,8.0,Automatic,4x4,4-5,Left wheel,White,12,0
5893.0,965.9999999999999,Other,Other,2009,Sedan,1,Petrol,2.0,74428.99999999999,4.0,Automatic,Front,4-5,Left wheel,White,4,0
10348.99999999999,638.9999999999999,HYUNDAI,Sonata,2014,Sedan,1,Other,2.0,564537.9999999997,4.0,Automatic,Front,4-5,Left wheel,White,4,0
31361.00000000001,1872.7851851851844,LEXUS,Other,2003,Jeep,1,Other,4.7,203999.99999999985,8.0,Automatic,4x4,4-5,Left wheel,Black,8,0
15366.999999999996,381.9999999999999,FORD,Other,2015,Sedan,0,Hybrid,2.0,100747.0,4.0,Automatic,Front,4-5,Left wheel,Other,0,0
45436.000000000015,1326.9999999999998,HYUNDAI,H1,2018,Other,1,Diesel,2.5,45534.99999999997,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0
24462.0,643.1791730474732,TOYOTA,Prius,2012,Hatchback,0,Hybrid,1.8,135999.99999999997,4.0,Variator,Front,4-5,Left wheel,Grey,8,0
12857.999999999996,843.0000000000002,Other,Other,2008,Other,1,Diesel,1.5,17400.000000000015,4.0,Manual,Front,4-5,Left wheel,Grey,8,1
5644.999999999995,753.968181818182,HONDA,FIT,2005,Hatchback,0,Petrol,1.3,67000.0,4.0,Automatic,Front,4-5,Right-hand drive,Other,4,0
22580.000000000004,530.0,NISSAN,Other,2013,Jeep,0,Petrol,1.6,74953.99999999997,4.0,Manual,Front,4-5,Left wheel,White,8,1
24774.999999999978,1085.7939914163092,BMW,X5,2005,Jeep,1,Diesel,3.0,199999.99999999997,2.0,Manual,4x4,4-5,Left wheel,Silver,12,1
44843.00000000001,1091.0000000000002,HYUNDAI,H1,2016,Other,1,Diesel,2.5,110846.00000000004,4.0,Automatic,Front,4-5,Left wheel,Grey,4,0
2822.0,480.99999999999994,FORD,Other,2017,Sedan,1,Hybrid,2.0,79577.99999999994,4.0,Automatic,Front,4-5,Left wheel,Black,12,0
1097.9999999999998,394.00000000000006,TOYOTA,Camry,2014,Sedan,1,Hybrid,2.5,398069.00000000023,4.0,Automatic,Front,4-5,Left wheel,Black,12,0
5018.0,779.0000000000001,TOYOTA,Other,2013,Jeep,1,Petrol,2.5,193960.00000000003,4.0,Automatic,Front,4-5,Left wheel,Grey,12,0
2429.9999999999995,697.0,NISSAN,Other,2015,Sedan,1,Petrol,1.8,31972.999999999975,4.0,Automatic,Front,4-5,Left wheel,Blue,12,0
14113.0,643.1791730474732,TOYOTA,Prius,2009,Hatchback,0,Hybrid,1.8,111111.00000000006,4.0,Tiptronic,Front,4-5,Left wheel,Other,4,0
18647.00000000001,861.9999999999998,HYUNDAI,H1,2011,Other,1,Diesel,2.5,242251.0000000001,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0
18189.000000000015,1503.0000000000005,HYUNDAI,Elantra,2013,Sedan,1,Petrol,1.8,16000.000000000002,4.0,Tiptronic,Front,4-5,Right-hand drive,Black,6,0
9417.999999999998,764.9999999999998,HYUNDAI,Sonata,2015,Sedan,1,Other,2.0,43513.999999999985,4.0,Automatic,Front,4-5,Left wheel,White,4,0
2901.0000000000005,584.9999999999998,NISSAN,Other,2013,Sedan,1,Petrol,1.8,183418.99999999988,4.0,Automatic,Front,4-5,Left wheel,Grey,12,0
52519.99999999999,1016.9999999999999,HONDA,Other,2017,Sedan,1,Petrol,2.0,23229.00000000001,4.0,Automatic,Front,4-5,Left wheel,Black,4,0
40092.000000000015,831.0000000000001,Other,Other,2017,Jeep,1,Diesel,1.6,50517.999999999985,4.0,Automatic,Front,4-5,Left wheel,Blue,4,0
10820.0,919.0000000000003,BMW,X5,2012,Jeep,1,Diesel,3.0,229966.00000000015,6.0,Automatic,4x4,4-5,Left wheel,Black,0,0
9879.000000000005,1018.0000000000002,MERCEDES-BENZ,E 350,2011,Sedan,1,Diesel,3.0,273186.0000000002,6.0,Automatic,Rear,4-5,Left wheel,White,12,0
13172.000000000005,1337.6842105263163,FORD,Other,2003,Other,0,Diesel,2.0,265999.9999999998,4.0,Manual,Front,2-3,Left wheel,Silver,0,0
17249.000000000015,740.7553191489365,Other,Other,2013,Sedan,0,Hybrid,2.4,141452.0,4.0,Tiptronic,Front,4-5,Left wheel,White,6,0
5014.999999999998,1098.9999999999995,Other,Other,2003,Hatchback,0,Petrol,1.3,183546.00000000006,3.0,Automatic,Front,4-5,Right-hand drive,Blue,3,0
1018.9999999999998,917.0000000000002,BMW,X5,2013,Jeep,1,Diesel,3.0,137801.99999999997,6.0,Automatic,4x4,4-5,Left wheel,Black,0,0
18798.000000000015,583.0,HYUNDAI,Elantra,2011,Sedan,1,Petrol,1.6,157999.99999999997,4.0,Automatic,Front,4-5,Left wheel,White,4,0
11604.000000000005,1018.0000000000002,FORD,Other,2011,Jeep,1,Petrol,3.0,145000.00000000012,6.0,Automatic,4x4,4-5,Left wheel,Black,6,0
15052.999999999987,781.0000000000001,Other,Other,2012,Jeep,0,Petrol,2.5,217000.00000000012,4.0,Automatic,4x4,4-5,Left wheel,Other,8,0
17876.0,686.3969375736159,HYUNDAI,Elantra,2013,Sedan,0,Petrol,1.8,26999.999999999978,4.0,Tiptronic,Front,4-5,Left wheel,Silver,12,0
11917.000000000007,939.8823529411762,TOYOTA,Other,2005,Hatchback,0,Petrol,1.5,145000.00000000012,4.0,Variator,Front,4-5,Right-hand drive,Grey,2,0
32302.00000000002,1604.0,MERCEDES-BENZ,E 350,2014,Sedan,1,Petrol,5.5,101423.99999999994,8.0,Automatic,4x4,4-5,Left wheel,Grey,12,0
21357.000000000015,1273.0,Other,Other,2009,Jeep,1,Diesel,2.7,160583.99999999994,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0
3058.0,914.9999999999997,Other,Other,2014,Hatchback,1,Petrol,3.0,140507.0000000001,6.0,Automatic,4x4,4-5,Left wheel,Silver,0,0
50177.99999999996,919.0000000000003,BMW,Other,2012,Jeep,1,Diesel,3.0,118399.99999999999,6.0,Tiptronic,4x4,4-5,Left wheel,Black,12,1
59312.99999999997,783.9999999999998,HONDA,FIT,2017,Hatchback,1,Petrol,1.5,31000.000000000015,4.0,Automatic,Front,4-5,Left wheel,Blue,4,0
21326.00000000002,781.0000000000001,TOYOTA,Camry,2012,Sedan,1,Petrol,2.5,126699.9999999999,5.0,Tiptronic,Front,4-5,Left wheel,Grey,12,0
44523.00000000001,891.0000000000002,HYUNDAI,Santa FE,2016,Jeep,1,Diesel,2.0,121120.99999999997,4.0,Automatic,Front,4-5,Left wheel,White,4,0
27284.000000000004,833.9999999999997,TOYOTA,Other,2013,Jeep,1,Petrol,2.7,397914.99999999994,4.0,Automatic,Rear,4-5,Left wheel,White,12,0
32302.00000000002,2336.999999999999,Other,Other,2016,Jeep,1,Petrol,5.6,91648.00000000007,8.0,Automatic,Rear,4-5,Left wheel,White,12,0
27597.999999999993,763.3300613496931,TOYOTA,Camry,2012,Sedan,1,Hybrid,2.5,159999.99999999997,4.0,Automatic,Front,4-5,Left wheel,Grey,4,0
14426.000000000004,638.9999999999999,Other,Other,2013,Jeep,1,Diesel,2.0,66187.99999999996,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0
26644.00000000002,308.0000000000001,HONDA,FIT,2015,Other,1,Hybrid,1.5,35623.99999999999,4.0,Automatic,Front,4-5,Left wheel,Black,4,0
15681.000000000011,891.0000000000002,HYUNDAI,Sonata,2016,Sedan,1,Other,2.0,291104.9999999998,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0
11604.000000000005,574.0000000000001,HONDA,Other,2010,Hatchback,0,Petrol,1.3,208999.99999999988,4.0,Automatic,Front,4-5,Left wheel,Black,0,0
22894.000000000015,584.9999999999998,TOYOTA,Prius,2013,Hatchback,0,Hybrid,1.8,67699.99999999997,4.0,Automatic,Front,4-5,Left wheel,White,10,1
39829.000000000015,1292.0,MERCEDES-BENZ,Other,2016,Jeep,1,Petrol,3.0,86189.00000000006,6.0,Automatic,4x4,4-5,Left wheel,Blue,0,0
19757.00000000001,643.1791730474732,TOYOTA,Prius,2013,Hatchback,0,Hybrid,1.8,96999.99999999999,4.0,Automatic,Front,4-5,Left wheel,Silver,10,0
5018.0,764.9999999999998,MERCEDES-BENZ,Other,2015,Jeep,1,Petrol,2.0,93304.0,4.0,Automatic,4x4,4-5,Left wheel,White,0,0
1411.0,294.0000000000001,VOLKSWAGEN,Other,2015,Sedan,1,Hybrid,1.4,130037.00000000004,4.0,Automatic,Front,4-5,Left wheel,Grey,12,0
6272.0000000000055,846.4333333333333,Other,Other,2003,Jeep,0,Other,2.4,206999.99999999994,4.0,Tiptronic,Front,4-5,Left wheel,White,4,0
12231.000000000002,1337.6842105263163,FORD,Other,2000,Other,0,Diesel,2.5,399999.9999999999,4.0,Manual,Rear,4-5,Left wheel,Blue,2,1
53314.000000000044,966.7241379310343,BMW,Other,2015,Sedan,1,Petrol,3.0,93000.00000000007,6.0,Tiptronic,Rear,4-5,Left wheel,Black,12,1
16307.999999999998,697.0,HYUNDAI,Elantra,2015,Sedan,0,Petrol,1.8,94561.00000000003,4.0,Tiptronic,Front,4-5,Left wheel,Blue,6,0
10035.999999999996,1849.9999999999993,NISSAN,Other,2008,Jeep,1,Petrol,3.5,218196.9999999999,6.0,Automatic,4x4,4-5,Left wheel,Black,6,0
15681.000000000011,1515.0000000000002,MERCEDES-BENZ,Other,2006,Sedan,1,Petrol,2.5,225000.00000000015,6.0,Manual,Rear,4-5,Left wheel,Black,8,0
9059.999999999998,308.0000000000001,TOYOTA,Aqua,2015,Hatchback,1,Hybrid,1.5,166844.99999999988,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0
7840.0000000000055,605.5714285714287,Other,Other,2002,Coupe,0,Petrol,1.6,150000.00000000006,4.0,Manual,Front,2-3,Left wheel,Other,0,0
17249.000000000015,1085.7939914163092,BMW,X5,2004,Jeep,1,Diesel,3.0,299999.99999999977,6.0,Tiptronic,4x4,4-5,Left wheel,Black,8,1
8153.999999999999,1750.0000000000002,LEXUS,Other,2008,Jeep,1,Hybrid,3.3,224629.00000000003,6.0,Automatic,4x4,4-5,Left wheel,Silver,12,0
18817.0,1266.2000000000003,Other,Other,2006,Jeep,1,Petrol,4.5,150000.00000000006,8.0,Tiptronic,4x4,4-5,Left wheel,Grey,12,1
8153.999999999999,1810.999999999999,LEXUS,Other,2010,Sedan,1,Petrol,4.6,175363.00000000006,8.0,Automatic,Rear,4-5,Left wheel,Black,12,0
41221.00000000002,891.0000000000002,HYUNDAI,Santa FE,2016,Jeep,1,Diesel,2.0,163400.99999999985,4.0,Automatic,Front,4-5,Left wheel,Blue,4,0
25089.00000000002,814.7291666666664,TOYOTA,Other,2015,Sedan,0,Petrol,1.8,82000.0,4.0,Automatic,Front,4-5,Left wheel,Other,6,0
100355.00000000003,1713.9999999999995,MERCEDES-BENZ,Other,2017,Jeep,1,Petrol,3.5,31000.000000000015,6.0,Tiptronic,4x4,4-5,Left wheel,Grey,12,0
19757.00000000001,891.0000000000002,HYUNDAI,Other,2016,Sedan,0,Petrol,2.0,43999.99999999997,4.0,Automatic,Front,4-5,Left wheel,Other,6,0
6429.0000000000055,1079.0000000000005,Other,Other,2018,Sedan,1,Petrol,2.0,107109.0,4.0,Automatic,Front,4-5,Left wheel,White,12,0
1646.0000000000002,1058.0,MERCEDES-BENZ,E 350,2012,Sedan,1,Diesel,3.5,240986.99999999985,6.0,Automatic,4x4,4-5,Left wheel,Black,12,0
2508.9999999999995,1398.9999999999998,LEXUS,Other,2010,Jeep,1,Hybrid,3.5,315270.0,6.0,Automatic,4x4,4-5,Left wheel,Grey,12,0
28532.0,836.0000000000001,HYUNDAI,Tucson,2010,Jeep,1,Diesel,2.0,89042.99999999996,4.0,Automatic,Front,4-5,Left wheel,Other,4,0
14113.0,333.0000000000001,FORD,Other,2014,Sedan,1,Hybrid,2.0,27700.00000000002,4.0,Automatic,Front,4-5,Left wheel,Black,12,0
6742.999999999995,760.0000000000002,CHEVROLET,Cruze,2010,Sedan,1,Petrol,1.8,50221.00000000001,4.0,Automatic,Front,4-5,Left wheel,White,4,0
13150.0,790.0000000000003,CHEVROLET,Other,2009,Sedan,1,Petrol,1.6,111769.99999999996,4.0,Automatic,Front,4-5,Left wheel,Grey,4,0
1960.0,764.9999999999998,BMW,Other,2015,Sedan,1,Petrol,2.0,116690.99999999991,4.0,Automatic,4x4,4-5,Left wheel,Black,12,0
59834.00000000002,1079.0000000000005,HONDA,Other,2018,Coupe,1,Petrol,2.0,27175.99999999999,4.0,Automatic,Front,4-5,Left wheel,White,4,0
15366.999999999996,639.9999999999999,HYUNDAI,Sonata,2013,Sedan,1,Petrol,2.0,31380.999999999993,4.0,Automatic,Front,4-5,Left wheel,White,4,0
783.9999999999998,779.0000000000001,NISSAN,Other,2013,Jeep,1,Petrol,2.5,248570.00000000006,4.0,Automatic,Front,4-5,Left wheel,Black,12,0
4704.000000000003,939.8823529411762,TOYOTA,Other,2002,Sedan,0,Petrol,1.5,24685.000000000022,4.0,Manual,4x4,2-3,Right-hand drive,White,2,0
40889.0,1091.0000000000002,HYUNDAI,H1,2016,Minivan,1,Diesel,2.5,79911.00000000004,4.0,Automatic,Front,4-5,Left wheel,Black,4,0
10035.999999999996,638.9999999999999,HYUNDAI,Sonata,2014,Sedan,1,Other,2.0,720226.9999999997,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0
5959.000000000003,579.0,TOYOTA,Other,2017,Sedan,1,Hybrid,2.5,50517.00000000004,4.0,Automatic,Front,4-5,Left wheel,White,12,0
7213.000000000005,836.0000000000001,HYUNDAI,Tucson,2010,Jeep,1,Diesel,2.0,130338.99999999996,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0
14949.999999999987,500.99999999999983,HONDA,FIT,2014,Hatchback,1,Petrol,1.5,165000.00000000015,4.0,Automatic,Front,4-5,Left wheel,Blue,4,0
1599.9999999999995,556.0000000000001,Other,Other,2000,Jeep,0,Other,1.7,111111.00000000006,4.0,Manual,4x4,2-3,Left wheel,Other,0,0
5644.999999999995,431.00000000000017,FORD,Other,2016,Sedan,1,Hybrid,2.0,82296.0,4.0,Automatic,Front,4-5,Left wheel,White,12,0
12287.000000000005,790.0000000000003,HYUNDAI,Elantra,2009,Sedan,1,Petrol,1.6,79354.99999999994,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0
5174.999999999999,764.9999999999998,HYUNDAI,Sonata,2015,Sedan,1,Other,2.0,537500.0000000003,4.0,Automatic,Front,4-5,Left wheel,Other,4,0
15681.000000000011,584.9999999999998,HYUNDAI,Elantra,2013,Sedan,0,Petrol,1.8,96584.00000000004,4.0,Automatic,Front,4-5,Left wheel,Grey,0,0
7213.000000000005,919.0000000000003,BMW,X5,2012,Jeep,1,Diesel,3.0,274097.99999999977,6.0,Automatic,4x4,4-5,Left wheel,White,0,0
27065.0,531.0000000000001,HYUNDAI,Elantra,2012,Sedan,1,Petrol,1.6,70196.00000000001,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0
18503.000000000004,729.9999999999997,HYUNDAI,Elantra,2016,Sedan,1,Other,1.6,28331.999999999978,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0
21639.0,779.0000000000001,TOYOTA,Camry,2013,Sedan,1,Petrol,2.5,87999.99999999996,5.0,Tiptronic,Front,4-5,Left wheel,Black,16,0
68994.0,1411.9166666666665,MERCEDES-BENZ,Other,2012,Jeep,1,Petrol,4.7,95999.99999999996,8.0,Tiptronic,4x4,4-5,Left wheel,Black,8,1
28852.00000000002,584.9999999999998,MERCEDES-BENZ,Other,2013,Sedan,1,Petrol,1.8,111000.00000000004,4.0,Tiptronic,Rear,4-5,Left wheel,Black,12,1
17249.000000000015,1758.9999999999995,FORD,Other,2006,Other,0,Diesel,2.4,189999.9999999999,5.0,Manual,Rear,2-3,Left wheel,White,5,0
42557.0,1091.0000000000002,CHEVROLET,Other,2016,Sedan,1,Petrol,2.5,87722.00000000003,4.0,Automatic,Front,4-5,Left wheel,Black,4,0
15681.000000000011,693.9999999999999,FORD,Other,2014,Other,0,Diesel,2.2,167999.9999999999,4.0,Manual,Front,2-3,Left wheel,White,0,1
10500.000000000005,1031.0,NISSAN,Other,2013,Hatchback,0,Petrol,1.2,35000.00000000001,3.0,Variator,Front,4-5,Right-hand drive,Black,2,0
5801.999999999996,1282.0,CHEVROLET,Other,2007,Jeep,1,Diesel,2.0,72816.00000000004,5.0,Automatic,Front,4-5,Left wheel,Silver,4,0
16307.999999999998,891.0000000000002,HYUNDAI,Sonata,2016,Sedan,1,Other,2.0,240573.0000000001,4.0,Automatic,Front,4-5,Left wheel,White,4,0
4076.9999999999986,1094.0000000000002,Other,Other,2008,Jeep,1,Diesel,2.0,54751.999999999985,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0
7317.000000000006,1024.0000000000005,HYUNDAI,H1,2010,Minivan,1,Diesel,2.5,71516.99999999994,4.0,Automatic,Front,4-5,Left wheel,Other,4,0
16041.000000000013,584.9999999999998,CHEVROLET,Cruze,2013,Sedan,1,Petrol,1.8,122555.00000000003,4.0,Automatic,Front,4-5,Left wheel,Black,4,0
51964.999999999985,1273.0,FORD,Other,2015,Sedan,1,Petrol,3.5,56475.99999999996,4.0,Automatic,Front,4-5,Left wheel,Black,4,0
16300.00000000001,740.7553191489365,Other,Other,2012,Sedan,0,Petrol,2.4,155199.99999999988,4.0,Tiptronic,Front,4-5,Left wheel,Black,12,0
1960.0,1201.9999999999995,CHEVROLET,Other,2017,Jeep,1,Petrol,2.4,115573.00000000009,4.0,Automatic,Front,4-5,Left wheel,White,12,0
783.9999999999998,781.0000000000001,FORD,Other,2012,Jeep,1,Hybrid,2.5,95349.00000000007,4.0,Automatic,Front,4-5,Left wheel,Blue,0,0
36899.000000000015,776.9999999999998,HYUNDAI,H1,2014,Minivan,1,Diesel,2.5,105461.0,4.0,Automatic,Front,4-5,Left wheel,Grey,4,0
14426.000000000004,381.9999999999999,TOYOTA,Other,2017,Hatchback,1,Hybrid,1.5,26724.000000000004,4.0,Tiptronic,Front,4-5,Left wheel,Blue,12,0
11917.000000000007,488.00000000000017,Other,Other,2016,Sedan,1,Petrol,1.0,34129.99999999999,3.0,Automatic,Front,4-5,Left wheel,White,4,0
21395.000000000004,768.9999999999997,HYUNDAI,Santa FE,2011,Jeep,1,Diesel,2.2,166225.99999999997,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0
73698.00000000006,1103.9999999999998,BMW,Other,2015,Sedan,1,Petrol,3.0,43000.00000000002,6.0,Tiptronic,Rear,4-5,Left wheel,Grey,12,1
32044.999999999985,639.9999999999999,Other,Other,2013,Jeep,1,Diesel,2.0,107141.00000000001,4.0,Automatic,Front,4-5,Left wheel,Black,4,0
