Unnamed: 0,levy,manufacturer,year,category,leather_interior,fuel_type,engine_volume,mileage,cylinders,gear_box_type,drive_wheels,doors,wheel,color,airbags,turbo,price
14094,474.0,Other,2013,Sedan,1,Petrol,1.4,95000,4.0,Tiptronic,Front,4-5,Left wheel,Other,8,0,10036
14099,639.0,Chevrolet,2014,Jeep,1,Diesel,2.0,165000,4.0,Automatic,Front,4-5,Left wheel,Black,4,0,27770
14100,836.0,Hyundai,2010,Sedan,1,Petrol,2.0,127347,4.0,Automatic,Front,4-5,Left wheel,Black,4,0,14959
14105,761.0,Toyota,2010,Sedan,1,Hybrid,1.8,160000,4.0,Variator,Front,4-5,Left wheel,Grey,8,0,18503
14111,707.0,Ssangyong,2011,Jeep,1,Diesel,2.0,100959,4.0,Automatic,Front,4-5,Left wheel,Black,4,0,28212
14112,503.0,Toyota,2012,Hatchback,1,Petrol,1.5,68000,4.0,Automatic,Front,4-5,Left wheel,Blue,4,0,19306
14114,770.0,Hyundai,2016,Jeep,1,Diesel,1.7,96618,4.0,Automatic,Front,4-5,Left wheel,Grey,4,0,38894
14115,831.0,Hyundai,2011,Jeep,1,Petrol,2.4,179746,4.0,Automatic,Front,4-5,Left wheel,White,0,0,392
14116,640.0,Ford,2013,Sedan,1,Hybrid,2.0,339920,4.0,Automatic,Front,4-5,Left wheel,White,0,0,157
14118,394.0,Toyota,2014,Sedan,1,Hybrid,2.5,179381,4.0,Automatic,Front,4-5,Left wheel,Black,12,0,11133
14120,583.0,Hyundai,2011,Sedan,1,Petrol,1.6,154900,4.0,Automatic,Front,4-5,Left wheel,White,4,0,18240
14121,831.0,Hyundai,2017,Sedan,1,Petrol,1.6,25635,4.0,Automatic,Front,4-5,Left wheel,Black,12,0,1019
14123,687.0,Other,2010,Sedan,1,Diesel,1.6,219822,4.0,Automatic,Front,4-5,Left wheel,White,4,0,7806
14124,501.0,Toyota,2014,Hatchback,1,Petrol,1.5,38161,4.0,Automatic,Front,4-5,Left wheel,Black,4,0,42171
14125,623.0,Kia,2015,Sedan,1,Diesel,1.6,40523,4.0,Automatic,Front,4-5,Left wheel,Black,4,0,16151
14126,751.0,Chevrolet,2013,Sedan,1,Petrol,2.4,226233,4.0,Automatic,Front,4-5,Left wheel,White,4,0,13877
14127,781.0,Other,2012,Jeep,1,Petrol,2.5,204579,4.0,Automatic,4x4,4-5,Left wheel,Black,0,0,314
14128,730.0,Hyundai,2016,Sedan,1,Other,1.6,30312,4.0,Automatic,Front,4-5,Left wheel,Grey,4,0,18503
14130,642.0,Other,2012,Sedan,1,Petrol,2.0,177512,4.0,Automatic,4x4,4-5,Left wheel,Black,12,0,2901
14131,890.0,Kia,2016,Sedan,1,Petrol,2.0,43618,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,16004
14137,924.0,Other,2017,Sedan,1,Petrol,1.8,48579,4.0,Automatic,Front,4-5,Left wheel,Other,12,0,1725
14139,639.0,Hyundai,2014,Jeep,1,Diesel,2.0,80186,4.0,Automatic,Front,4-5,Left wheel,Blue,4,0,39389
14141,528.0,Hyundai,2014,Sedan,1,Petrol,1.6,58317,4.0,Automatic,Front,4-5,Left wheel,Black,4,0,19946
14142,753.0,Hyundai,2012,Sedan,1,Petrol,2.4,323883,4.0,Automatic,Front,4-5,Left wheel,Blue,12,0,314
14148,475.0,Chevrolet,2012,Hatchback,1,Hybrid,1.4,126419,4.0,Automatic,Front,4-5,Left wheel,Silver,12,0,3293
14155,765.0,Hyundai,2015,Sedan,1,Other,2.0,269972,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,15053
14156,583.0,Chevrolet,2011,Sedan,1,Petrol,1.6,167776,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,12777
14158,640.0,Ssangyong,2013,Jeep,1,Diesel,2.0,181796,4.0,Automatic,Front,4-5,Left wheel,Black,4,0,27065
14160,645.0,Toyota,2011,Hatchback,1,Hybrid,1.8,326325,4.0,Automatic,Front,4-5,Left wheel,Silver,12,0,3920
14161,891.0,Ford,2016,Hatchback,1,Petrol,2.0,74000,4.0,Tiptronic,Front,4-5,Left wheel,Black,12,0,18817
14163,911.0,Kia,2010,Jeep,1,Diesel,2.2,74000,4.0,Automatic,Front,4-5,Left wheel,Grey,4,0,16308
14167,687.0,Hyundai,2010,Sedan,1,Petrol,1.6,57559,4.0,Automatic,Front,4-5,Left wheel,White,4,0,16308
14168,639.0,Chevrolet,2014,Sedan,1,Diesel,2.0,77192,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,15577
14169,780.0,Chevrolet,2019,Sedan,1,Petrol,1.4,20040,4.0,Automatic,Front,4-5,Left wheel,Silver,12,0,3293
14170,751.0,Hyundai,2013,Sedan,1,Hybrid,2.4,96165,4.0,Automatic,Front,4-5,Left wheel,Blue,8,0,13485
14173,505.0,Other,2018,Sedan,1,Hybrid,2.0,45525,4.0,Automatic,Rear,4-5,Left wheel,Grey,12,0,24462
14174,694.0,Hyundai,2014,Jeep,1,Diesel,2.2,81000,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,39891
14176,394.0,Toyota,2014,Sedan,1,Hybrid,2.5,179381,4.0,Automatic,Front,4-5,Left wheel,Black,12,0,11133
14178,394.0,Toyota,2014,Sedan,1,Hybrid,2.5,102397,4.0,Automatic,Front,4-5,Left wheel,Black,12,0,784
14182,924.0,Ssangyong,2011,Jeep,1,Diesel,2.7,332077,4.0,Automatic,Front,4-5,Left wheel,Black,4,0,11760
14185,1091.0,Ford,2016,Sedan,1,Petrol,2.5,135810,4.0,Automatic,Front,4-5,Left wheel,Grey,12,0,706
14186,609.0,Toyota,2018,Sedan,1,Hybrid,2.5,35058,4.0,Automatic,Front,4-5,Left wheel,White,12,0,18817
14188,382.0,Chevrolet,2017,Hatchback,1,Hybrid,1.5,125358,4.0,Automatic,Front,4-5,Left wheel,Grey,0,0,188
14191,900.0,Hyundai,2015,Sedan,1,Petrol,2.4,68728,4.0,Automatic,Front,4-5,Left wheel,Other,0,0,17249
14194,530.0,Hyundai,2013,Sedan,1,Petrol,1.6,88694,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,18826
14195,1099.0,Ssangyong,2010,Jeep,1,Diesel,2.7,113724,4.0,Automatic,Front,4-5,Left wheel,Black,4,0,24123
14198,779.0,Toyota,2013,Sedan,1,Petrol,2.5,78670,4.0,Automatic,Front,4-5,Left wheel,Silver,12,0,784
14200,862.0,Hyundai,2011,Jeep,1,Diesel,2.5,43224,4.0,Automatic,Front,4-5,Left wheel,Blue,4,0,12083
14203,639.0,Other,2014,Sedan,1,Petrol,2.0,181659,4.0,Automatic,4x4,4-5,Left wheel,Black,12,0,282
14204,584.0,Nissan,2014,Sedan,1,Petrol,1.8,81587,4.0,Automatic,Front,4-5,Left wheel,Grey,12,0,1960
14205,640.0,Other,2013,Sedan,1,Petrol,2.0,157584,4.0,Automatic,4x4,4-5,Left wheel,Black,0,0,282
14206,1246.0,Ford,2008,Jeep,1,Hybrid,2.3,156000,4.0,Automatic,4x4,4-5,Left wheel,Other,6,0,12544
14207,585.0,Hyundai,2013,Sedan,1,Petrol,1.8,177590,4.0,Automatic,Front,4-5,Left wheel,Grey,12,0,1960
14208,1249.0,Toyota,2017,Jeep,1,Petrol,2.5,56893,4.0,Automatic,Front,4-5,Left wheel,Other,12,0,14897
14209,761.0,Toyota,2010,Hatchback,1,Hybrid,1.8,267165,4.0,Automatic,Front,4-5,Left wheel,White,12,0,392
14211,639.0,Hyundai,2014,Sedan,1,Petrol,2.0,104085,4.0,Automatic,Front,4-5,Left wheel,Silver,12,0,3136
14212,891.0,Hyundai,2016,Sedan,1,Other,2.0,88900,4.0,Automatic,Front,4-5,Left wheel,White,4,0,23433
14213,777.0,Hyundai,2014,Minivan,1,Diesel,2.5,77850,4.0,Automatic,Front,4-5,Left wheel,Black,4,0,37799
14214,259.0,Chevrolet,2014,Jeep,1,Hybrid,1.4,133195,4.0,Automatic,Front,4-5,Left wheel,Black,0,0,862
14216,1091.0,Hyundai,2016,Minivan,1,Diesel,2.5,77227,4.0,Automatic,Front,4-5,Left wheel,Grey,4,0,35570
14217,934.0,Hyundai,2015,Universal,1,Diesel,2.5,90660,4.0,Automatic,Front,4-5,Left wheel,White,4,0,35344
14222,1185.0,Ford,2009,Jeep,1,Hybrid,2.5,184000,4.0,Automatic,Front,4-5,Left wheel,Grey,12,0,10976
14223,751.0,Hyundai,2013,Sedan,1,Petrol,2.4,175790,4.0,Automatic,Front,4-5,Left wheel,Blue,12,0,862
14225,770.0,Hyundai,2016,Jeep,1,Diesel,1.7,106553,4.0,Automatic,Front,4-5,Left wheel,White,4,0,34836
14227,639.0,Hyundai,2014,Jeep,1,Diesel,2.0,120871,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,40983
14228,751.0,Kia,2013,Sedan,1,Hybrid,2.4,100000,4.0,Automatic,Front,4-5,Left wheel,Black,12,0,5645
14231,502.0,Honda,2013,Hatchback,1,Petrol,1.5,113000,4.0,Automatic,Front,4-5,Left wheel,White,4,0,12027
14237,1275.0,Other,2019,Sedan,1,Petrol,2.4,24805,4.0,Automatic,Front,4-5,Left wheel,Silver,12,0,1019
14238,1091.0,Toyota,2016,Jeep,1,Petrol,2.5,60677,4.0,Automatic,Front,4-5,Left wheel,Grey,12,0,9565
14239,707.0,Ssangyong,2011,Jeep,1,Diesel,2.0,138000,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,27889
14241,751.0,Toyota,2013,Sedan,1,Petrol,2.4,77182,4.0,Automatic,Front,4-5,Left wheel,Grey,8,0,21012
14243,765.0,Hyundai,2015,Sedan,1,Other,2.0,309174,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,15053
14244,308.0,Honda,2015,Hatchback,1,Hybrid,1.5,98937,4.0,Automatic,Front,4-5,Left wheel,White,4,0,12548
14245,730.0,Chevrolet,2016,Jeep,1,Diesel,1.6,118365,4.0,Automatic,Front,4-5,Left wheel,White,4,0,27162
14249,583.0,Hyundai,2011,Sedan,1,Petrol,1.6,128147,4.0,Automatic,Front,4-5,Left wheel,White,4,0,17484
14250,707.0,Hyundai,2011,Jeep,1,Diesel,2.0,172000,4.0,Automatic,Front,4-5,Left wheel,White,4,0,17923
14251,730.0,Hyundai,2016,Sedan,1,Other,1.6,30312,4.0,Automatic,Front,4-5,Left wheel,Grey,4,0,18503
14252,394.0,Toyota,2014,Sedan,1,Hybrid,2.5,144000,4.0,Automatic,Front,4-5,Left wheel,Black,12,0,31361
14254,790.0,Other,2009,Sedan,1,Petrol,1.6,84818,4.0,Automatic,Front,4-5,Left wheel,Blue,4,0,5802
14257,333.0,Ford,2014,Sedan,1,Hybrid,2.0,0,4.0,Automatic,Front,4-5,Left wheel,Silver,0,0,282
14258,753.0,Hyundai,2012,Sedan,1,Hybrid,2.4,277614,4.0,Automatic,Front,4-5,Left wheel,White,12,0,2587
14261,707.0,Hyundai,2011,Jeep,1,Diesel,2.0,193873,4.0,Automatic,Front,4-5,Left wheel,White,4,0,21975
14262,777.0,Toyota,2014,Sedan,1,Petrol,2.5,53675,4.0,Automatic,Front,4-5,Left wheel,Silver,12,0,2274
14263,831.0,Hyundai,2011,Jeep,1,Hybrid,2.4,278989,4.0,Automatic,Front,4-5,Left wheel,Blue,0,0,470
14271,1079.0,Other,2018,Jeep,1,Petrol,2.0,10782,4.0,Automatic,4x4,4-5,Left wheel,White,12,0,6743
14273,1017.0,Other,2017,Sedan,1,Diesel,2.0,48578,4.0,Automatic,Front,>5,Left wheel,Other,12,0,28000
14274,831.0,Hyundai,2011,Sedan,1,Hybrid,2.4,202637,4.0,Automatic,Front,4-5,Left wheel,Black,0,0,1490
14275,891.0,Hyundai,2016,Sedan,1,Other,2.0,263886,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,15681
14277,502.0,Toyota,2013,Hatchback,1,Petrol,1.5,86262,4.0,Automatic,Front,4-5,Left wheel,Black,4,0,15530
14278,831.0,Hyundai,2017,Sedan,1,Other,1.6,120000,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,20698
14280,761.0,Toyota,2010,Hatchback,1,Hybrid,1.8,73402,4.0,Automatic,Front,4-5,Left wheel,White,12,0,706
14285,585.0,Toyota,2013,Hatchback,1,Hybrid,1.8,105328,4.0,Automatic,Front,4-5,Left wheel,White,12,0,706
14293,764.0,Kia,2016,Sedan,1,Diesel,1.7,30574,4.0,Automatic,Front,4-5,Left wheel,White,4,0,31204
14294,345.0,Toyota,2016,Hatchback,1,Hybrid,1.5,296104,4.0,Automatic,Front,4-5,Left wheel,Black,12,0,251
14302,761.0,Chevrolet,2010,Sedan,1,Petrol,1.8,147398,4.0,Automatic,Front,4-5,Left wheel,Grey,4,0,11992
14305,765.0,Mercedes-Benz,2015,Sedan,1,Petrol,2.0,54549,4.0,Automatic,Rear,4-5,Left wheel,Blue,12,0,549
14311,751.0,Hyundai,2013,Sedan,1,Petrol,2.4,104557,4.0,Automatic,Front,4-5,Left wheel,Grey,12,0,4077
14314,642.0,Kia,2012,Sedan,1,Petrol,2.0,67000,4.0,Tiptronic,Front,4-5,Left wheel,Blue,12,0,19444
14315,777.0,Hyundai,2014,Minivan,1,Diesel,2.5,183731,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,26528
14319,934.0,Toyota,2015,Sedan,1,Petrol,2.5,106989,4.0,Automatic,Front,4-5,Left wheel,Black,12,0,2195
14323,1017.0,Hyundai,2017,Jeep,1,Diesel,2.0,133808,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,39226
14324,639.0,Hyundai,2014,Jeep,1,Diesel,2.0,175126,4.0,Automatic,Front,4-5,Left wheel,Grey,4,0,33908
14326,878.0,Toyota,2009,Sedan,1,Hybrid,1.8,138942,4.0,Automatic,Front,4-5,Left wheel,Other,8,0,12231
14329,891.0,Hyundai,2016,Jeep,1,Diesel,2.0,113588,4.0,Automatic,Front,4-5,Left wheel,Blue,4,0,42052
14333,836.0,Hyundai,2010,Jeep,1,Diesel,2.0,167512,4.0,Automatic,Front,4-5,Left wheel,Grey,4,0,22063
14334,382.0,Chevrolet,2017,Hatchback,1,Hybrid,1.5,81440,4.0,Automatic,Front,4-5,Left wheel,Black,0,0,784
14335,640.0,Hyundai,2013,Jeep,1,Diesel,2.0,79730,4.0,Automatic,Front,4-5,Left wheel,White,4,0,33214
14337,781.0,Toyota,2012,Sedan,1,Hybrid,2.5,268683,4.0,Automatic,Front,4-5,Left wheel,Blue,12,0,3136
14340,1327.0,Nissan,2018,Sedan,1,Petrol,2.5,147947,4.0,Automatic,Front,4-5,Left wheel,Grey,12,0,5175
14342,629.0,Nissan,2015,Jeep,1,Petrol,1.6,103498,4.0,Automatic,4x4,4-5,Left wheel,Black,0,0,2822
14350,308.0,Toyota,2015,Hatchback,1,Hybrid,1.5,49562,4.0,Automatic,Front,4-5,Left wheel,Other,12,0,2038
14351,645.0,Lexus,2011,Hatchback,1,Hybrid,1.8,116869,4.0,Automatic,Front,4-5,Left wheel,Black,0,0,706
14358,986.0,Other,2010,Jeep,1,Petrol,2.4,116000,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,18760
14364,1156.0,Ford,2017,Sedan,1,Petrol,2.3,61653,4.0,Automatic,Rear,4-5,Left wheel,Black,12,0,6743
14365,586.0,Hyundai,2012,Sedan,1,Petrol,1.8,48000,4.0,Tiptronic,Front,4-5,Left wheel,Black,12,0,18189
14368,697.0,Honda,2015,Jeep,1,Petrol,1.8,64269,4.0,Automatic,Front,4-5,Left wheel,Grey,0,0,24618
14372,1017.0,Mercedes-Benz,2017,Jeep,1,Petrol,2.0,44477,4.0,Automatic,Front,4-5,Left wheel,Blue,0,0,2509
14373,645.0,Honda,2011,Sedan,1,Petrol,1.8,106000,4.0,Automatic,Front,4-5,Left wheel,Black,8,0,6899
14374,765.0,Hyundai,2015,Jeep,1,Diesel,2.0,143269,4.0,Automatic,Front,4-5,Left wheel,Blue,4,0,34980
14378,353.0,Toyota,2015,Hatchback,1,Hybrid,1.8,67074,4.0,Automatic,Front,4-5,Left wheel,White,12,0,8781
14379,531.0,Nissan,2012,Jeep,1,Petrol,1.6,190454,4.0,Automatic,4x4,4-5,Left wheel,Black,0,0,157
14383,781.0,Toyota,2012,Sedan,1,Hybrid,2.5,314373,4.0,Automatic,Front,4-5,Left wheel,Grey,12,0,392
14385,862.0,Ford,2011,Jeep,1,Hybrid,2.5,168966,4.0,Automatic,4x4,4-5,Left wheel,White,0,0,2274
14386,770.0,Hyundai,2016,Jeep,1,Diesel,1.7,86000,4.0,Automatic,Front,4-5,Left wheel,White,4,0,44545
14388,640.0,Other,2013,Sedan,1,Petrol,2.0,157584,4.0,Automatic,4x4,4-5,Left wheel,Black,0,0,21012
14390,585.0,Toyota,2013,Hatchback,1,Hybrid,1.8,142300,4.0,Variator,Front,4-5,Left wheel,Silver,12,0,22266
14391,1017.0,Hyundai,2017,Jeep,1,Diesel,2.0,63433,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,45210
14393,749.0,Other,2014,Jeep,1,Petrol,2.4,126627,4.0,Automatic,Front,4-5,Left wheel,Other,4,0,29075
14394,781.0,Ford,2012,Jeep,1,Hybrid,2.5,95349,4.0,Automatic,Front,4-5,Left wheel,Blue,0,0,784
14395,640.0,Other,2013,Sedan,1,Petrol,2.0,189259,4.0,Automatic,Rear,4-5,Left wheel,Black,12,0,784
14397,585.0,Hyundai,2013,Sedan,1,Petrol,1.8,156326,4.0,Automatic,Front,4-5,Left wheel,Grey,12,0,3607
14398,784.0,Honda,2017,Hatchback,1,Petrol,1.5,1461,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,40889
14408,707.0,Ssangyong,2011,Jeep,1,Diesel,2.0,221319,4.0,Automatic,Front,4-5,Left wheel,Grey,4,0,20171
14412,530.0,Nissan,2013,Jeep,1,Petrol,1.6,129128,4.0,Automatic,4x4,4-5,Left wheel,White,0,0,2430
14413,934.0,Toyota,2015,Sedan,1,Petrol,2.5,111936,4.0,Automatic,Front,4-5,Left wheel,White,12,0,2509
14421,707.0,Hyundai,2011,Sedan,1,Petrol,2.0,151727,4.0,Automatic,Front,4-5,Left wheel,Black,4,0,19416
14422,781.0,Toyota,2012,Sedan,1,Hybrid,2.5,314373,4.0,Automatic,Front,4-5,Left wheel,Grey,12,0,392
14426,503.0,Honda,2012,Sedan,1,Petrol,1.5,167158,4.0,Automatic,Front,4-5,Left wheel,Grey,0,0,2352
14427,836.0,Ssangyong,2010,Jeep,1,Diesel,2.0,68493,4.0,Automatic,Front,4-5,Left wheel,Black,4,0,22947
14434,1077.0,Toyota,2019,Jeep,1,Petrol,2.0,39221,4.0,Automatic,Front,4-5,Left wheel,Grey,12,0,549
14437,583.0,Hyundai,2011,Sedan,1,Petrol,1.6,76462,4.0,Automatic,Front,4-5,Left wheel,Grey,4,0,19707
14439,639.0,Hyundai,2014,Sedan,1,Other,2.0,346470,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,11604
14441,831.0,Other,2011,Sedan,1,Petrol,2.4,174518,4.0,Automatic,Front,4-5,Left wheel,Silver,12,0,2901
14442,891.0,Hyundai,2016,Jeep,1,Diesel,2.0,45156,4.0,Automatic,Front,4-5,Left wheel,Black,4,0,37580
14446,629.0,Nissan,2015,Jeep,1,Petrol,1.6,103358,4.0,Automatic,4x4,4-5,Left wheel,Blue,0,0,3607
14448,1047.0,Hyundai,2007,Sedan,1,Diesel,1.6,48606,4.0,Automatic,Front,4-5,Left wheel,Black,4,0,5959
14450,836.0,Hyundai,2010,Sedan,1,Petrol,2.0,201546,4.0,Automatic,Front,4-5,Left wheel,Grey,4,0,16411
14453,753.0,Hyundai,2012,Sedan,1,Hybrid,2.4,208627,4.0,Automatic,Front,4-5,Left wheel,Black,0,0,4234
14454,502.0,Honda,2013,Hatchback,1,Hybrid,1.5,92300,4.0,Automatic,Front,4-5,Left wheel,White,4,0,20341
14456,978.0,Toyota,2019,Sedan,1,Petrol,1.8,54307,4.0,Automatic,Front,4-5,Left wheel,Black,12,0,3293
14457,891.0,Other,2016,Jeep,1,Petrol,2.0,69012,4.0,Tiptronic,Front,4-5,Left wheel,Blue,12,0,15053
14462,639.0,Other,2014,Jeep,1,Petrol,2.0,64923,4.0,Automatic,4x4,4-5,Left wheel,Other,0,0,784
14463,640.0,Hyundai,2013,Sedan,1,Other,2.0,21500,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,7683
14464,822.0,Kia,2017,Sedan,1,Diesel,1.6,28888,4.0,Automatic,Front,4-5,Left wheel,White,4,0,17405
14468,730.0,Ssangyong,2016,Jeep,1,Petrol,1.6,83804,4.0,Automatic,Front,4-5,Left wheel,Blue,4,0,42544
14469,751.0,Hyundai,2013,Sedan,1,Petrol,2.4,111930,4.0,Automatic,Front,4-5,Left wheel,Silver,12,0,4077
14472,490.0,Honda,2011,Hatchback,1,Hybrid,1.3,216858,4.0,Automatic,Front,4-5,Left wheel,Grey,0,0,251
14474,836.0,Hyundai,2010,Jeep,1,Diesel,2.0,167512,4.0,Automatic,Front,4-5,Left wheel,Grey,4,0,22063
14475,607.0,Toyota,2019,Sedan,1,Hybrid,2.5,30504,4.0,Automatic,Front,4-5,Left wheel,Silver,12,0,23207
14478,779.0,Toyota,2013,Sedan,1,Hybrid,2.5,99520,4.0,Tiptronic,Front,4-5,Left wheel,Grey,12,0,27284
14479,530.0,Hyundai,2013,Sedan,1,Petrol,1.6,130000,4.0,Automatic,Front,4-5,Left wheel,White,4,0,18679
14480,707.0,Ssangyong,2011,Jeep,1,Diesel,2.0,130630,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,16894
14484,1017.0,Chevrolet,2017,Other,1,Petrol,2.0,73842,4.0,Automatic,Rear,2-3,Left wheel,Other,12,0,12231
14488,1017.0,Mercedes-Benz,2017,Sedan,1,Petrol,2.0,1600,4.0,Automatic,Rear,4-5,Left wheel,Black,12,0,392
14490,687.0,Hyundai,2010,Sedan,1,Petrol,1.6,113861,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,12849
14494,586.0,Hyundai,2012,Sedan,1,Petrol,1.8,189853,4.0,Automatic,Front,4-5,Left wheel,White,4,0,19068
14498,345.0,Toyota,2016,Hatchback,1,Hybrid,1.5,296104,4.0,Automatic,Front,4-5,Left wheel,Black,12,0,251
14500,640.0,Ssangyong,2013,Jeep,1,Petrol,2.0,90000,4.0,Automatic,Front,4-5,Left wheel,Black,4,0,26657
14501,687.0,Other,2010,Sedan,1,Petrol,1.6,140000,4.0,Automatic,Front,4-5,Left wheel,Grey,4,0,8674
14502,639.0,Other,2014,Jeep,1,Petrol,2.0,58899,4.0,Automatic,4x4,4-5,Left wheel,Other,12,0,1098
14510,503.0,Toyota,2012,Hatchback,1,Petrol,1.5,91000,4.0,Automatic,Front,4-5,Left wheel,Other,4,0,19823
14515,891.0,Hyundai,2016,Sedan,1,Other,2.0,246839,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,15681
14525,629.0,Nissan,2015,Jeep,1,Petrol,1.6,103498,4.0,Automatic,4x4,4-5,Left wheel,Black,0,0,2822
14528,831.0,Hyundai,2017,Sedan,1,Petrol,1.6,25635,4.0,Automatic,Front,4-5,Left wheel,Black,12,0,1019
14530,1249.0,Toyota,2017,Jeep,1,Petrol,2.5,63618,4.0,Automatic,4x4,4-5,Left wheel,Blue,12,0,3763
14531,1090.0,Chevrolet,2008,Jeep,1,Diesel,2.0,57438,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,9252
14532,765.0,Other,2015,Jeep,1,Petrol,2.0,96360,4.0,Automatic,4x4,4-5,Left wheel,White,12,0,19444
14533,641.0,Chevrolet,2012,Jeep,1,Diesel,2.0,38235,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,9405
14534,627.0,Chevrolet,2014,Sedan,1,Diesel,2.0,31115,4.0,Automatic,Front,4-5,Left wheel,Black,4,0,14113
14536,765.0,Hyundai,2015,Sedan,1,Other,2.0,48000,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,9879
14537,891.0,Hyundai,2016,Sedan,1,Other,2.0,219432,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,15681
14538,836.0,Ssangyong,2010,Sedan,1,Diesel,2.0,233503,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,11807
14539,583.0,Hyundai,2011,Sedan,1,Petrol,1.6,141881,4.0,Automatic,Front,4-5,Left wheel,White,4,0,17942
14542,707.0,Ssangyong,2011,Jeep,1,Diesel,2.0,121168,4.0,Automatic,Front,4-5,Left wheel,White,4,0,27356
14544,353.0,Toyota,2015,Hatchback,1,Hybrid,1.8,123498,4.0,Automatic,Front,4-5,Left wheel,Black,12,0,3058
14551,642.0,Ssangyong,2012,Jeep,1,Diesel,2.0,251018,4.0,Automatic,Front,4-5,Left wheel,White,4,0,18208
14552,986.0,Other,2010,Sedan,1,Petrol,2.4,227576,4.0,Automatic,Front,4-5,Left wheel,Grey,12,0,706
14554,765.0,Chevrolet,2015,Sedan,1,Petrol,2.0,110000,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,22825
14556,585.0,Hyundai,2013,Hatchback,1,Petrol,1.8,206400,4.0,Tiptronic,Front,4-5,Left wheel,Black,6,0,15053
14559,707.0,Ssangyong,2011,Jeep,1,Diesel,2.0,159000,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,23239
14562,707.0,Other,2011,Jeep,1,Petrol,2.0,287021,4.0,Automatic,4x4,4-5,Left wheel,Black,0,0,314
14571,640.0,Chevrolet,2013,Jeep,1,Diesel,2.0,51245,4.0,Automatic,Front,4-5,Left wheel,Black,4,0,11604
14573,779.0,Toyota,2013,Sedan,1,Hybrid,2.5,190549,4.0,Automatic,Front,4-5,Left wheel,Black,12,0,5018
14575,707.0,Hyundai,2011,Jeep,1,Diesel,2.0,131900,4.0,Automatic,Front,4-5,Left wheel,White,4,0,28830
14576,781.0,Toyota,2012,Sedan,1,Hybrid,2.5,141550,4.0,Automatic,Front,4-5,Left wheel,Blue,12,0,5018
14585,707.0,Ssangyong,2011,Jeep,1,Diesel,2.0,201494,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,17484
14587,810.0,Hyundai,2016,Sedan,1,Petrol,1.8,113365,4.0,Automatic,Front,4-5,Left wheel,Black,12,0,862
14588,836.0,Hyundai,2010,Jeep,1,Diesel,2.0,160118,4.0,Automatic,Front,4-5,Left wheel,Black,4,0,20764
14590,530.0,Nissan,2013,Jeep,1,Petrol,1.6,110531,4.0,Automatic,4x4,4-5,Left wheel,Other,0,0,14426
14593,779.0,Toyota,2013,Jeep,1,Petrol,2.5,155672,4.0,Automatic,4x4,4-5,Left wheel,Grey,12,0,13485
14596,1091.0,Other,2016,Jeep,1,Petrol,2.5,68011,4.0,Automatic,4x4,4-5,Left wheel,Black,0,0,2038
14597,832.0,Toyota,2014,Jeep,1,Petrol,2.7,64994,4.0,Automatic,Rear,4-5,Left wheel,Grey,12,0,3763
14605,765.0,Hyundai,2015,Jeep,1,Petrol,2.0,106442,4.0,Automatic,Front,4-5,Left wheel,White,0,0,470
14608,781.0,Toyota,2012,Sedan,1,Hybrid,2.5,314373,4.0,Automatic,Front,4-5,Left wheel,Grey,12,0,392
14609,836.0,Hyundai,2010,Jeep,1,Diesel,2.0,63383,4.0,Automatic,Front,4-5,Left wheel,Black,4,0,12231
14610,1502.0,Lexus,2014,Universal,1,Hybrid,1.8,60000,4.0,Automatic,Front,4-5,Right-hand drive,White,6,0,13500
14613,751.0,Hyundai,2013,Sedan,1,Petrol,2.4,128000,4.0,Tiptronic,Front,4-5,Left wheel,Other,12,0,14113
