Unnamed: 0,levy,manufacturer,year,category,leather_interior,fuel_type,engine_volume,mileage,cylinders,gear_box_type,drive_wheels,doors,wheel,color,airbags,turbo,price
2376,271.0,Toyota,2014,Hatchback,1,Hybrid,1.5,252442,4.0,Automatic,Front,4-5,Left wheel,Grey,0,0,3136
4293,790.0,Chevrolet,2009,Sedan,1,Petrol,1.6,38413,4.0,Automatic,Front,4-5,Left wheel,Black,4,0,6595
13398,333.0,Ford,2014,Sedan,1,Hybrid,2.0,0,4.0,Automatic,Front,4-5,Left wheel,Silver,0,0,1019
13408,836.0,Other,2010,Sedan,1,Petrol,2.0,66000,4.0,Tiptronic,Front,4-5,Left wheel,Silver,12,0,12900
13063,640.0,Ssangyong,2013,Jeep,1,Diesel,2.0,47897,4.0,Automatic,Front,4-5,Left wheel,Black,4,0,44134
14204,584.0,Nissan,2014,Sedan,1,Petrol,1.8,81587,4.0,Automatic,Front,4-5,Left wheel,Grey,12,0,1960
12112,1017.0,Hyundai,2017,Jeep,1,Diesel,2.0,98273,4.0,Automatic,Front,4-5,Left wheel,Grey,4,0,39226
951,642.0,Hyundai,2012,Jeep,1,Diesel,2.0,196764,4.0,Automatic,Front,4-5,Left wheel,Black,4,0,25810
8671,779.0,Toyota,2013,Sedan,1,Petrol,2.5,126000,4.0,Tiptronic,Front,4-5,Left wheel,Silver,12,0,23207
5536,639.0,Chevrolet,2014,Sedan,1,Petrol,2.0,143293,4.0,Automatic,Front,4-5,Left wheel,Black,4,0,18500
10873,1202.0,Kia,2017,Sedan,1,Petrol,2.4,30400,4.0,Tiptronic,Front,4-5,Left wheel,White,10,0,23521
11981,585.0,Hyundai,2013,Jeep,1,Petrol,1.8,207606,4.0,Automatic,Front,4-5,Left wheel,Grey,12,0,9408
1350,583.0,Hyundai,2011,Hatchback,1,Diesel,1.6,51859,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,11290
12649,707.0,Hyundai,2011,Sedan,1,Petrol,2.0,155127,4.0,Automatic,Front,4-5,Left wheel,Grey,4,0,15132
142,259.0,Chevrolet,2014,Hatchback,1,Hybrid,1.4,131893,4.0,Automatic,Front,4-5,Left wheel,Other,0,0,314
1629,584.0,Chevrolet,2014,Jeep,1,Petrol,1.8,45680,4.0,Automatic,Front,4-5,Left wheel,Other,4,0,5331
788,642.0,Other,2012,Sedan,1,Petrol,2.0,142152,4.0,Automatic,Rear,4-5,Left wheel,Black,12,0,18189
7265,777.0,Hyundai,2014,Minivan,1,Diesel,2.5,190000,4.0,Automatic,Front,4-5,Left wheel,White,4,0,28423
15176,779.0,Toyota,2013,Sedan,1,Petrol,2.5,102000,4.0,Tiptronic,Front,4-5,Left wheel,Blue,10,0,20698
3334,765.0,Hyundai,2015,Jeep,1,Diesel,2.0,99000,4.0,Automatic,Front,4-5,Left wheel,Grey,4,0,39559
19026,1282.0,Kia,2007,Jeep,1,Diesel,2.0,69120,4.0,Automatic,Front,4-5,Left wheel,Black,4,0,7370
12376,707.0,Hyundai,2011,Jeep,1,Diesel,2.0,144096,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,23207
5366,934.0,Toyota,2015,Sedan,1,Petrol,2.5,82160,4.0,Automatic,Front,4-5,Left wheel,Other,12,0,706
14078,749.0,Hyundai,2014,Jeep,1,Petrol,2.4,0,4.0,Automatic,Front,4-5,Left wheel,Silver,0,0,6429
13462,1104.0,Hyundai,2015,Sedan,1,Other,3.0,273249,4.0,Automatic,Front,4-5,Left wheel,Black,4,0,21103
11639,609.0,Toyota,2018,Sedan,1,Hybrid,2.5,35058,4.0,Automatic,Front,4-5,Left wheel,White,12,0,18817
9550,1277.0,Kia,2018,Sedan,1,Petrol,2.4,52710,4.0,Automatic,Front,4-5,Left wheel,Blue,12,0,1333
10914,640.0,Ford,2013,Jeep,1,Petrol,2.0,131272,4.0,Automatic,Front,4-5,Left wheel,Blue,12,0,1490
7579,353.0,Toyota,2015,Hatchback,1,Hybrid,1.8,104978,4.0,Automatic,Front,4-5,Left wheel,Grey,12,0,157
11065,394.0,Toyota,2014,Sedan,1,Hybrid,2.5,102397,4.0,Automatic,Front,4-5,Left wheel,Black,12,0,784
13539,751.0,Hyundai,2013,Sedan,1,Hybrid,2.4,141213,4.0,Automatic,Front,4-5,Left wheel,Silver,0,0,2822
5993,584.0,Other,2014,Sedan,1,Petrol,1.8,108000,4.0,Tiptronic,Front,4-5,Left wheel,Black,10,0,15994
5929,707.0,Hyundai,2011,Sedan,1,Petrol,2.0,233720,4.0,Automatic,Front,4-5,Left wheel,Black,12,0,220
13698,1024.0,Hyundai,2010,Minivan,1,Diesel,2.5,54963,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,18660
17037,639.0,Ford,2014,Sedan,1,Petrol,2.0,142330,4.0,Automatic,Front,4-5,Left wheel,Black,12,0,314
6034,831.0,Hyundai,2017,Sedan,1,Petrol,1.6,25635,4.0,Automatic,Front,4-5,Left wheel,Black,12,0,1019
15495,530.0,Nissan,2013,Jeep,1,Petrol,1.6,312118,4.0,Automatic,Front,4-5,Left wheel,Black,0,0,7056
4553,585.0,Toyota,2013,Hatchback,1,Hybrid,1.8,0,4.0,Automatic,Front,4-5,Left wheel,Other,0,0,188
13586,761.0,Toyota,2010,Hatchback,1,Hybrid,1.8,73402,4.0,Automatic,Front,4-5,Left wheel,White,12,0,706
5137,1091.0,Hyundai,2016,Universal,1,Diesel,2.5,182821,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,39201
16607,900.0,Chevrolet,2015,Jeep,1,Petrol,2.4,78926,4.0,Automatic,4x4,4-5,Left wheel,Black,12,0,627
8227,836.0,Hyundai,2010,Other,1,Petrol,2.0,95510,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,16323
6255,474.0,Other,2013,Hatchback,1,Petrol,1.4,49000,4.0,Automatic,Front,4-5,Left wheel,Black,0,0,11917
1339,836.0,Hyundai,2010,Sedan,1,Petrol,2.0,82764,4.0,Automatic,Front,4-5,Left wheel,Black,4,0,13589
14441,831.0,Other,2011,Sedan,1,Petrol,2.4,174518,4.0,Automatic,Front,4-5,Left wheel,Silver,12,0,2901
10234,833.0,Kia,2010,Jeep,1,Diesel,2.0,64741,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,7056
17895,751.0,Kia,2013,Sedan,1,Hybrid,2.4,110898,4.0,Automatic,Front,4-5,Left wheel,Black,12,0,12544
12322,765.0,Hyundai,2015,Jeep,1,Diesel,2.0,214420,4.0,Automatic,Front,4-5,Left wheel,White,4,0,24600
14608,781.0,Toyota,2012,Sedan,1,Hybrid,2.5,314373,4.0,Automatic,Front,4-5,Left wheel,Grey,12,0,392
16886,530.0,Nissan,2013,Jeep,1,Petrol,1.6,153888,4.0,Automatic,4x4,4-5,Left wheel,White,0,0,3293
8238,777.0,Other,2014,Jeep,1,Petrol,2.5,95000,4.0,Automatic,4x4,4-5,Left wheel,White,12,0,26343
10940,765.0,Hyundai,2015,Jeep,1,Diesel,2.0,31251,4.0,Automatic,Front,4-5,Left wheel,White,4,0,34340
5138,640.0,Hyundai,2013,Sedan,1,Petrol,2.0,52668,4.0,Automatic,Front,4-5,Left wheel,Black,4,0,12858
1716,707.0,Ssangyong,2011,Jeep,1,Diesel,2.0,181000,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,18826
11026,777.0,Toyota,2014,Sedan,1,Petrol,2.5,77803,4.0,Tiptronic,Front,4-5,Left wheel,Black,0,0,21796
1702,880.0,Ssangyong,2018,Jeep,1,Petrol,1.6,52349,4.0,Automatic,Front,4-5,Left wheel,White,4,0,41281
16551,777.0,Hyundai,2014,Minivan,1,Diesel,2.5,126970,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,34074
4905,738.0,Chevrolet,2017,Sedan,1,Petrol,1.4,46261,4.0,Automatic,Front,4-5,Left wheel,Grey,12,0,3450
8612,583.0,Hyundai,2011,Sedan,1,Petrol,1.6,52274,4.0,Automatic,Front,4-5,Left wheel,White,4,0,13808
730,765.0,Ford,2015,Sedan,1,Petrol,2.0,90000,4.0,Tiptronic,Front,4-5,Left wheel,Grey,9,0,15681
4476,779.0,Toyota,2013,Sedan,1,Hybrid,2.5,225510,4.0,Automatic,Front,4-5,Left wheel,White,12,0,941
7768,629.0,Hyundai,2015,Hatchback,1,Diesel,1.6,170000,4.0,Automatic,Front,4-5,Left wheel,White,4,0,21395
11686,481.0,Ford,2017,Sedan,1,Hybrid,2.0,78373,4.0,Automatic,Front,4-5,Left wheel,White,12,0,188
2311,765.0,Hyundai,2015,Jeep,1,Diesel,2.0,146844,4.0,Automatic,Front,4-5,Left wheel,Blue,4,0,36567
15747,730.0,Hyundai,2016,Sedan,1,Other,1.6,138241,4.0,Automatic,Front,4-5,Left wheel,Grey,4,0,21395
18623,730.0,Ssangyong,2016,Jeep,1,Petrol,1.6,26000,4.0,Automatic,Front,4-5,Left wheel,Blue,4,0,43868
15906,583.0,Nissan,2011,Jeep,1,Petrol,1.6,0,4.0,Automatic,Front,4-5,Left wheel,Black,0,0,470
18923,790.0,Hyundai,2009,Hatchback,1,Petrol,1.6,107760,4.0,Automatic,Front,4-5,Left wheel,Other,4,0,6272
1967,765.0,Chevrolet,2015,Jeep,1,Other,2.0,31880,4.0,Automatic,Front,4-5,Left wheel,Black,4,0,18346
16289,707.0,Other,2011,Sedan,1,Petrol,2.0,124958,4.0,Automatic,4x4,4-5,Left wheel,White,12,0,1646
4946,394.0,Toyota,2014,Sedan,1,Hybrid,2.5,102397,4.0,Automatic,Front,4-5,Left wheel,Black,12,0,784
10650,531.0,Nissan,2012,Jeep,1,Petrol,1.6,136712,4.0,Automatic,4x4,4-5,Left wheel,White,0,0,470
10036,810.0,Hyundai,2016,Sedan,1,Petrol,1.8,121840,4.0,Automatic,Front,4-5,Left wheel,Blue,12,0,7683
10903,473.0,Chevrolet,2014,Sedan,1,Petrol,1.4,100685,4.0,Automatic,Front,4-5,Left wheel,Black,12,0,470
10025,353.0,Lexus,2015,Hatchback,1,Hybrid,1.8,0,4.0,Automatic,Front,4-5,Left wheel,Grey,0,0,31
16332,585.0,Lexus,2013,Hatchback,1,Hybrid,1.8,174043,4.0,Automatic,Front,4-5,Left wheel,White,0,0,5331
11326,781.0,Toyota,2012,Jeep,1,Hybrid,2.5,268683,4.0,Automatic,Front,4-5,Left wheel,Blue,12,0,188
14554,765.0,Chevrolet,2015,Sedan,1,Petrol,2.0,110000,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,22825
16153,640.0,Ssangyong,2013,Jeep,1,Diesel,2.0,77917,4.0,Automatic,Front,4-5,Left wheel,Black,4,0,23138
6820,781.0,Ford,2012,Jeep,1,Hybrid,2.5,95349,4.0,Automatic,Front,4-5,Left wheel,Blue,0,0,784
10965,585.0,Toyota,2013,Sedan,1,Hybrid,1.8,6500,4.0,Tiptronic,Front,4-5,Left wheel,Grey,12,0,17249
7977,707.0,Kia,2011,Sedan,1,Petrol,2.0,51425,4.0,Automatic,Front,4-5,Left wheel,Black,4,0,11133
15584,645.0,Toyota,2011,Jeep,1,Hybrid,1.8,146184,4.0,Automatic,Front,4-5,Left wheel,White,12,0,392
9407,687.0,Hyundai,2010,Sedan,1,Petrol,1.6,104282,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,15718
7437,521.0,Chevrolet,2011,Hatchback,1,Hybrid,1.4,140171,4.0,Automatic,Front,4-5,Left wheel,Silver,12,0,392
14237,1275.0,Other,2019,Sedan,1,Petrol,2.4,24805,4.0,Automatic,Front,4-5,Left wheel,Silver,12,0,1019
9161,531.0,Hyundai,2012,Sedan,1,Petrol,1.6,134000,4.0,Automatic,Front,4-5,Left wheel,White,4,0,19933
16462,640.0,Ssangyong,2013,Jeep,1,Diesel,2.0,166016,4.0,Automatic,Front,4-5,Left wheel,Grey,4,0,32045
344,528.0,Hyundai,2014,Sedan,1,Petrol,1.6,140000,4.0,Automatic,Front,4-5,Left wheel,White,4,0,25591
12843,831.0,Hyundai,2017,Sedan,1,Diesel,1.6,40177,4.0,Automatic,Front,4-5,Left wheel,White,4,0,20071
5678,961.0,Chevrolet,2009,Sedan,1,Diesel,2.0,66630,4.0,Automatic,Front,4-5,Left wheel,Black,4,0,7370
5548,259.0,Chevrolet,2014,Hatchback,1,Hybrid,1.4,112123,4.0,Automatic,Front,4-5,Left wheel,Silver,0,0,6586
8389,481.0,Hyundai,2017,Sedan,1,Hybrid,2.0,138459,4.0,Automatic,Front,4-5,Left wheel,Silver,0,0,7213
12735,1091.0,Toyota,2016,Jeep,1,Petrol,2.5,95762,4.0,Automatic,4x4,4-5,Left wheel,Black,12,0,7997
12150,640.0,Hyundai,2013,Jeep,1,Diesel,2.0,210768,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,29489
13385,1017.0,Mercedes-Benz,2017,Sedan,1,Petrol,2.0,35874,4.0,Automatic,4x4,4-5,Left wheel,Black,12,0,470
16687,836.0,Hyundai,2010,Other,1,Petrol,2.0,132008,4.0,Automatic,Front,4-5,Left wheel,Grey,4,0,15323
11226,585.0,Toyota,2013,Hatchback,1,Hybrid,1.8,102400,4.0,Automatic,Front,4-5,Left wheel,White,8,0,20071
11444,629.0,Hyundai,2015,Sedan,1,Diesel,1.6,100535,4.0,Automatic,Front,4-5,Left wheel,White,4,0,16568
3454,502.0,Toyota,2013,Hatchback,1,Hybrid,1.5,143686,4.0,Automatic,Front,4-5,Left wheel,White,4,0,6611
5267,777.0,Toyota,2014,Sedan,1,Petrol,2.5,328282,4.0,Automatic,Front,4-5,Left wheel,Silver,12,0,2195
11910,639.0,Hyundai,2014,Jeep,1,Diesel,2.0,42367,4.0,Automatic,Front,4-5,Left wheel,Other,4,0,32302
6512,530.0,Hyundai,2013,Sedan,1,Petrol,1.6,130000,4.0,Automatic,Front,4-5,Left wheel,White,4,0,18679
3537,781.0,Toyota,2012,Sedan,1,Hybrid,2.5,314373,4.0,Automatic,Front,4-5,Left wheel,Grey,12,0,392
16263,738.0,Chevrolet,2017,Sedan,1,Petrol,1.4,119352,4.0,Automatic,Front,4-5,Left wheel,Black,12,0,1882
3450,1079.0,Kia,2018,Sedan,1,Petrol,2.0,91283,4.0,Automatic,Front,4-5,Left wheel,White,12,0,549
18982,687.0,Hyundai,2010,Sedan,1,Petrol,1.6,83473,4.0,Automatic,Front,4-5,Left wheel,Black,4,0,12777
5607,531.0,Other,2012,Other,1,Petrol,1.6,115754,4.0,Automatic,Front,4-5,Left wheel,Blue,12,0,1176
11881,831.0,Chevrolet,2018,Sedan,1,Petrol,1.5,64600,4.0,Automatic,Front,4-5,Left wheel,Grey,12,0,3607
5531,1017.0,Mercedes-Benz,2017,Sedan,1,Petrol,2.0,50930,4.0,Automatic,Rear,4-5,Left wheel,Black,12,0,22580
12239,765.0,Hyundai,2015,Sedan,1,Other,2.0,286046,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,11415
10484,259.0,Chevrolet,2014,Jeep,1,Hybrid,1.4,133195,4.0,Automatic,Front,4-5,Left wheel,Black,0,0,862
3266,966.0,Other,2009,Sedan,1,Diesel,2.0,75644,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,5959
8646,1185.0,Ford,2009,Jeep,1,Hybrid,2.5,193614,4.0,Automatic,Front,4-5,Left wheel,White,0,0,220
8924,1091.0,Hyundai,2016,Universal,1,Diesel,2.5,145631,4.0,Automatic,Front,4-5,Left wheel,Black,4,0,43655
7397,1079.0,Other,2018,Jeep,1,Petrol,2.0,1166,4.0,Automatic,Rear,4-5,Left wheel,White,12,0,25716
12375,629.0,Ford,2015,Sedan,1,Petrol,1.6,0,4.0,Automatic,Front,4-5,Left wheel,Silver,12,0,314
4805,831.0,Hyundai,2011,Sedan,1,Hybrid,2.4,142741,4.0,Automatic,Front,4-5,Left wheel,Silver,0,0,1333
12755,645.0,Lexus,2011,Hatchback,1,Hybrid,1.8,224267,4.0,Automatic,Front,4-5,Left wheel,Silver,0,0,3293
7996,640.0,Chevrolet,2013,Sedan,1,Petrol,2.0,114107,4.0,Automatic,Front,4-5,Left wheel,Blue,12,0,862
1002,1249.0,Toyota,2017,Sedan,1,Petrol,2.5,60666,4.0,Automatic,Front,4-5,Left wheel,Grey,12,0,549
623,877.0,Hyundai,2017,Jeep,1,Diesel,1.7,143544,4.0,Automatic,Front,4-5,Left wheel,White,4,0,33707
2800,880.0,Hyundai,2018,Sedan,1,Petrol,1.6,20388,4.0,Automatic,Front,4-5,Left wheel,White,4,0,37066
5180,836.0,Hyundai,2010,Sedan,1,Other,2.0,116346,4.0,Automatic,Front,4-5,Left wheel,Black,4,0,7056
11479,308.0,Honda,2015,Hatchback,1,Hybrid,1.5,102528,4.0,Automatic,Front,4-5,Left wheel,Black,4,0,11726
10428,1017.0,Hyundai,2017,Jeep,1,Diesel,2.0,104918,4.0,Automatic,Front,4-5,Left wheel,White,4,0,45542
1994,781.0,Other,2012,Jeep,1,Petrol,2.5,148213,4.0,Automatic,4x4,4-5,Left wheel,Blue,0,0,549
5634,1077.0,Other,2019,Sedan,1,Petrol,2.0,35898,4.0,Automatic,Front,4-5,Left wheel,Black,12,0,14269
11887,862.0,Hyundai,2011,Minivan,1,Diesel,2.5,61142,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,21953
1718,687.0,Hyundai,2010,Sedan,1,Petrol,1.6,98578,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,15100
660,900.0,Hyundai,2015,Jeep,1,Petrol,2.4,245653,4.0,Automatic,Front,4-5,Left wheel,Black,12,0,1019
16398,382.0,Ford,2015,Sedan,1,Hybrid,2.0,81000,4.0,Variator,Front,4-5,Left wheel,Grey,4,0,26971
4123,765.0,Mercedes-Benz,2015,Sedan,1,Petrol,2.0,73323,4.0,Automatic,4x4,4-5,Left wheel,White,12,0,157
16257,640.0,Other,2013,Sedan,1,Petrol,2.0,157584,4.0,Automatic,4x4,4-5,Left wheel,Black,0,0,4234
9038,687.0,Hyundai,2010,Sedan,1,Petrol,1.6,115783,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,13658
5421,891.0,Hyundai,2016,Sedan,1,Other,2.0,301827,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,15530
4745,1202.0,Other,2017,Jeep,1,Petrol,2.4,43200,4.0,Tiptronic,4x4,4-5,Left wheel,Grey,9,0,32929
17749,394.0,Toyota,2014,Sedan,1,Hybrid,2.5,130478,4.0,Automatic,Front,4-5,Left wheel,White,12,0,862
18417,639.0,Chevrolet,2014,Sedan,1,Petrol,2.0,115131,4.0,Automatic,Front,4-5,Left wheel,Black,4,0,28608
11913,397.0,Lexus,2016,Hatchback,1,Hybrid,1.8,71904,4.0,Automatic,Front,4-5,Left wheel,White,0,0,9565
14542,707.0,Ssangyong,2011,Jeep,1,Diesel,2.0,121168,4.0,Automatic,Front,4-5,Left wheel,White,4,0,27356
1849,607.0,Lexus,2019,Sedan,1,Hybrid,2.5,13362,4.0,Automatic,Front,4-5,Left wheel,Black,12,0,549
17080,607.0,Toyota,2019,Jeep,1,Hybrid,2.5,56834,4.0,Automatic,Front,4-5,Left wheel,Black,12,0,251
17932,831.0,Hyundai,2017,Sedan,1,Petrol,1.6,84000,4.0,Automatic,Front,4-5,Left wheel,White,4,0,29094
5344,595.0,Toyota,2015,Hatchback,1,Petrol,1.5,105600,4.0,Automatic,Front,4-5,Left wheel,Black,12,0,6
15651,986.0,Toyota,2010,Sedan,1,Hybrid,2.4,129170,4.0,Automatic,Front,4-5,Left wheel,Black,12,0,2352
13771,639.0,Hyundai,2014,Jeep,1,Diesel,2.0,69191,4.0,Automatic,Front,4-5,Left wheel,White,4,0,36065
11005,836.0,Ssangyong,2010,Sedan,1,Diesel,2.0,201935,4.0,Automatic,Front,4-5,Left wheel,White,4,0,14966
12610,707.0,Hyundai,2011,Jeep,1,Diesel,2.0,165452,4.0,Automatic,Front,4-5,Left wheel,Grey,4,0,22621
7163,490.0,Honda,2011,Hatchback,1,Hybrid,1.3,198891,4.0,Automatic,Front,4-5,Left wheel,Grey,0,0,31
17324,707.0,Ssangyong,2011,Jeep,1,Diesel,2.0,130559,4.0,Automatic,Front,4-5,Left wheel,White,4,0,22947
3802,363.0,Chevrolet,2014,Hatchback,1,Petrol,1.0,169617,4.0,Automatic,Front,4-5,Left wheel,Black,4,0,8097
15624,687.0,Hyundai,2010,Sedan,1,Petrol,1.6,112417,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,14069
4345,831.0,Other,2011,Jeep,1,Petrol,2.4,63570,4.0,Automatic,Front,4-5,Left wheel,White,4,0,29087
7234,1051.0,Other,2016,Sedan,1,Petrol,2.4,90835,4.0,Automatic,Front,4-5,Left wheel,Black,12,0,706
5218,1249.0,Hyundai,2017,Universal,1,Diesel,2.5,129841,4.0,Automatic,Front,4-5,Left wheel,Black,4,0,41629
11986,765.0,Chevrolet,2015,Jeep,1,Diesel,2.0,123097,4.0,Automatic,Front,4-5,Left wheel,Grey,4,0,30251
12084,607.0,Toyota,2019,Sedan,1,Hybrid,2.5,39552,4.0,Automatic,Front,4-5,Left wheel,Black,12,0,251
1031,345.0,Toyota,2016,Sedan,1,Hybrid,1.5,296104,4.0,Automatic,Front,4-5,Left wheel,Black,12,0,12544
991,900.0,Other,2015,Sedan,1,Petrol,2.4,48000,4.0,Automatic,Front,4-5,Left wheel,White,4,0,18189
17193,394.0,Lexus,2014,Sedan,1,Hybrid,2.5,113002,4.0,Automatic,Front,4-5,Left wheel,Black,0,0,19444
5610,642.0,Chevrolet,2012,Jeep,1,Diesel,2.0,201892,4.0,Automatic,Front,4-5,Left wheel,Grey,4,0,15125
4269,730.0,Hyundai,2016,Sedan,1,Other,1.6,49068,4.0,Automatic,Front,4-5,Left wheel,White,4,0,17227
17574,645.0,Lexus,2011,Hatchback,1,Hybrid,1.8,116869,4.0,Automatic,Front,4-5,Left wheel,Black,0,0,706
14590,530.0,Nissan,2013,Jeep,1,Petrol,1.6,110531,4.0,Automatic,4x4,4-5,Left wheel,Other,0,0,14426
12546,585.0,Mercedes-Benz,2013,Other,1,Petrol,1.8,85121,4.0,Automatic,Front,2-3,Left wheel,Grey,12,0,26971
10323,966.0,Chevrolet,2009,Jeep,1,Diesel,2.0,45228,4.0,Automatic,Front,4-5,Left wheel,White,4,0,7213
13971,891.0,Other,2016,Sedan,1,Petrol,2.0,125165,4.0,Automatic,Front,4-5,Left wheel,Other,12,0,4861
10946,333.0,Ford,2014,Hatchback,1,Hybrid,2.0,50100,4.0,Automatic,Front,4-5,Left wheel,Grey,12,0,19444
12992,862.0,Other,2011,Sedan,1,Petrol,2.5,140000,4.0,Automatic,Front,4-5,Left wheel,Black,10,0,12544
15419,585.0,Chevrolet,2013,Sedan,1,Petrol,1.8,122555,4.0,Automatic,Front,4-5,Left wheel,Black,4,0,16041
17387,397.0,Kia,2011,Sedan,1,Petrol,1.0,50131,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,6269
14024,640.0,Kia,2013,Sedan,1,Petrol,2.0,56129,4.0,Automatic,Front,4-5,Left wheel,White,4,0,8154
593,753.0,Hyundai,2012,Jeep,1,Hybrid,2.4,123862,4.0,Automatic,Front,4-5,Left wheel,White,0,0,470
5713,765.0,Hyundai,2015,Jeep,1,Petrol,2.0,106442,4.0,Automatic,Front,4-5,Left wheel,White,0,0,470
8269,790.0,Chevrolet,2009,Sedan,1,Petrol,1.6,94201,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,5341
11728,609.0,Toyota,2018,Sedan,1,Hybrid,2.5,127515,4.0,Automatic,Front,4-5,Left wheel,Black,12,0,9722
4748,394.0,Toyota,2014,Sedan,1,Hybrid,2.5,179381,4.0,Automatic,Front,4-5,Left wheel,Black,12,0,11133
17620,531.0,Hyundai,2012,Sedan,1,Petrol,1.6,115444,4.0,Automatic,Front,4-5,Left wheel,White,4,0,18384
13403,980.0,Nissan,2018,Sedan,1,Petrol,1.8,30184,4.0,Automatic,Front,4-5,Left wheel,Other,12,0,2979
13043,333.0,Ford,2014,Sedan,1,Hybrid,2.0,124493,4.0,Automatic,Front,4-5,Left wheel,White,0,0,314
2062,1017.0,Other,2017,Sedan,1,Petrol,2.0,110051,4.0,Automatic,4x4,4-5,Left wheel,Grey,0,0,1019
7571,891.0,Hyundai,2016,Jeep,1,Diesel,2.0,185011,4.0,Automatic,Front,4-5,Left wheel,White,4,0,37476
21,586.0,Toyota,2012,Sedan,1,Other,1.8,187000,4.0,Automatic,Front,4-5,Left wheel,White,12,0,20698
5064,900.0,Other,2015,Sedan,1,Petrol,2.4,105403,4.0,Automatic,Front,4-5,Left wheel,White,12,0,2822
4774,1202.0,Other,2017,Jeep,1,Petrol,2.4,78000,4.0,Tiptronic,4x4,4-5,Left wheel,Other,16,0,29793
12589,1141.0,Other,2009,Jeep,1,Petrol,2.4,167510,4.0,Automatic,Front,4-5,Left wheel,Other,4,0,18688
670,642.0,Chevrolet,2012,Sedan,1,Petrol,2.0,65006,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,21699
14921,831.0,Ssangyong,2017,Jeep,1,Diesel,1.6,60660,4.0,Automatic,Front,4-5,Left wheel,White,4,0,43134
11775,781.0,Other,2012,Jeep,1,Petrol,2.5,260133,4.0,Automatic,4x4,4-5,Left wheel,Silver,0,0,4861
17254,583.0,Hyundai,2011,Sedan,1,Petrol,1.6,51211,4.0,Automatic,Front,4-5,Left wheel,Black,4,0,11604
4144,764.0,Chevrolet,2015,Jeep,1,Petrol,2.0,28633,4.0,Automatic,Front,4-5,Left wheel,Black,4,0,21796
7783,639.0,Hyundai,2014,Jeep,1,Diesel,2.0,129927,4.0,Automatic,Front,4-5,Left wheel,Black,4,0,35344
2393,1017.0,Hyundai,2017,Sedan,1,Petrol,2.0,87357,4.0,Automatic,Front,4-5,Left wheel,Blue,12,0,549
16955,978.0,Nissan,2019,Sedan,1,Petrol,1.8,12179,4.0,Automatic,Front,4-5,Left wheel,Grey,12,0,470
6583,934.0,Other,2015,Jeep,1,Petrol,2.5,81058,4.0,Automatic,4x4,4-5,Left wheel,Silver,0,0,10663
16017,639.0,Ssangyong,2014,Jeep,1,Diesel,2.0,72030,4.0,Automatic,Front,4-5,Left wheel,Blue,4,0,28830
13180,642.0,Kia,2012,Sedan,1,Petrol,2.0,77000,4.0,Tiptronic,Front,4-5,Left wheel,Black,6,0,13172
13925,1325.0,Other,2019,Sedan,1,Petrol,2.5,498,4.0,Automatic,Front,4-5,Left wheel,White,12,0,9408
15780,1091.0,Chevrolet,2016,Sedan,1,Petrol,2.5,161350,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,34387
9922,308.0,Toyota,2014,Hatchback,1,Hybrid,1.8,270410,4.0,Automatic,Front,4-5,Left wheel,White,12,0,941
12683,394.0,Toyota,2014,Sedan,1,Hybrid,2.5,179381,4.0,Automatic,Front,4-5,Left wheel,Black,12,0,11133
10897,402.0,Kia,2017,Sedan,1,Hybrid,1.6,103470,4.0,Automatic,Front,4-5,Left wheel,Silver,12,0,4391
13027,889.0,Kia,2016,Jeep,1,Diesel,2.0,28221,4.0,Automatic,Front,4-5,Left wheel,Black,4,0,45160
7301,1277.0,Other,2018,Sedan,1,Petrol,2.4,12520,4.0,Automatic,Front,4-5,Left wheel,Other,12,0,8154
1382,707.0,Hyundai,2011,Jeep,1,Diesel,2.0,240250,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,13962
7216,836.0,Other,2010,Sedan,1,Diesel,2.0,53223,4.0,Automatic,Front,4-5,Left wheel,Grey,4,0,7997
17221,431.0,Ford,2016,Sedan,1,Hybrid,2.0,194974,4.0,Automatic,Front,4-5,Left wheel,Black,0,0,8781
